ra,dec,mag_r,type
135.603622437,6.4858813285800005,15.788144,DEV
207.00413405277652,28.66455612542211,17.4245,SER
125.322792053,44.0561447144,15.848592,SER
76.62173998462038,-60.28085789058095,18.166597,SER
208.873474121,15.4681491852,16.487404,SER
139.37751601019812,20.183257068985363,15.397445,SER
37.997462527116284,-26.052046787881014,15.747973,SER
335.58691639401064,-1.1925811149529975,17.810457,SER
319.3811342547941,-0.2130177696216465,16.667288,SER
150.3393915,2.6071152,23.283693,REX
243.89666748,19.8156814575,16.77728,SER
51.089856590961276,-58.36516243014255,18.609001,DEV
149.6158242,2.4537098,24.336275,EXP
150.2449986,2.8219038,23.199821,EXP
201.592605591,12.6090364456,inf,DUP
191.757644653,21.8770542145,16.465202,SER
158.390579224,15.5467185974,16.309444,SER
235.66855755925678,4.052043114160788,17.227692,SER
222.47706604,13.9045963287,15.920444,SER
149.932596,2.2155245,22.996181,REX
156.842636108,8.48782634735,inf,DUP
161.041626607074,6.966531436339563,16.989794,SER
187.0750889476647,-2.2243155002453765,17.308222,SER
143.553985596,25.2238674164,16.695717,SER
29.671537812691728,0.9376848837143319,15.857862,SER
129.230957031,52.7437934875,14.964274,SER
354.0207098222131,-2.560606503921922,16.037033,SER
200.16355190607695,5.345133657817624,16.825613,SER
141.938323975,65.08097839359999,16.644695,SER
161.77722168,29.2147827148,inf,DUP
236.85156633621884,10.628049804040424,15.71842,SER
150.2179236,1.8759063,22.016325,REX
248.2078698491695,5.822413528967004,16.54276,SER
40.236085344784456,-6.179177799925101,18.514286,SER
223.50111129710075,6.944444714845974,16.135437,SER
162.93199616885167,25.07981040542552,16.250832,SER
201.2402929127822,26.417992089914744,15.768354,SER
34.72496351067573,9.678839106014243,18.865881,SER
205.93009313841296,18.803300586921868,17.717724,REX
175.074676514,18.9489974976,16.174911,SER
214.5602997,52.5598683,22.800089,REX
219.49926351388922,19.618238561263883,16.403505,SER
64.87476665527055,-5.914460175916703,19.142616,DEV
150.4134494,1.8388376,23.883453,EXP
53.242733,-27.871985,24.948,REX
226.92310317537576,2.22223931583676,16.345924,SER
149.8518024,1.9047122,23.631258,EXP
188.89465332,24.5596809387,16.432697,SER
172.57858897199355,-1.1237057586205443,17.493778,SER
151.62950027004038,1.2729872931234751,17.061443,SER
323.40080748250654,-42.33690541027458,18.094938,SER
149.73926826484777,5.828374966955941,17.440159,SER
209.88860499452258,0.2673496629619602,15.108829,SER
159.07424042886166,-3.149647801235581,17.414356,SER
175.471679688,5.22539901733,16.70752,SER
167.808792114,63.7661781311,16.315987,SER
146.531051636,21.5646495819,inf,DUP
146.289550781,26.052917480500003,16.128597,SER
22.30642754950362,-15.62257288988044,18.290846,SER
224.197601318,13.7943029404,16.150297,SER
136.901504517,41.6067886353,16.82204,SER
150.4517357,1.6342688,12.97082,PSF
221.19782492353377,-5.561046029209312,17.421404,SER
150.11133,2.1897999,24.097282,REX
150.1377,2.22497,23.393867,DEV
170.487823486,17.7403259277,16.142889,SER
233.968765259,14.5177173615,inf,DUP
232.197982788,28.5983810425,16.342312,SER
150.591952,1.6824577,24.245998,REX
149.9093656,2.818836,22.673296,REX
221.661880493,20.4425163269,16.523327,SER
214.67062753868487,2.33088016439608,inf,DUP
144.386276245,54.7431716919,16.740406,REX
245.84938978932774,14.36160787622936,18.069809,SER
149.6044183,2.7186019,23.066402,PSF
211.166290283,54.3878211975,18.691444,PSF
177.01402282700002,20.0063323975,inf,DUP
230.87613146430655,5.931329158609699,17.875328,SER
190.96231965750133,16.250987070620035,17.303167,SER
226.94668210255307,14.79005646130147,18.838377,SER
339.7005859193642,0.1380232955534355,inf,DUP
149.7017164,2.7664379,21.353825,SER
150.0663197,1.8672487,20.283154,REX
150.18007060623725,15.284221993799846,14.978138,SER
227.254272461,26.210180282600003,inf,DUP
191.496704102,6.877226352689999,inf,DUP
185.076797485,20.9107570648,16.333206,SER
149.539378,1.9337601,23.528889,REX
342.5567148377407,-4.028931085893838,17.247414,SER
187.02834029354537,11.955305227508884,inf,DUP
172.47684287922655,17.931583981364014,17.073502,SER
18.59036974396673,0.6898011348332914,16.894815,SER
172.58067608942295,-5.20175241806625,17.620228,SER
53.08331,-27.763466,24.032213,EXP
228.55035441156468,13.894293623433626,15.331289,SER
165.348632812,46.056854248,16.333496,SER
150.5417898,2.6280556,23.386635,PSF
209.21486289173674,5.744924423442108,16.62625,SER
23.921776283702943,-10.542976480357485,18.165268,SER
150.2193927,1.651555,23.296928,REX
170.27913521415186,28.34604363535622,17.697098,SER
132.684535274395,29.29812217072133,17.602375,SER
34.298634,-5.1570221,23.56872,REX
168.01789856,30.1033916473,15.936358,DEV
149.6982421,2.3677328,22.83337,EXP
211.53922456875915,9.571489474025844,15.797491,SER
69.29985725673492,-49.62384532147261,18.494312,SER
146.28203749302003,1.3858544858367814,16.732265,SER
10.49195773861636,-8.871325723857312,inf,DUP
254.2514544325674,24.40519654093555,17.544506,REX
128.25141134181365,27.236978814092,16.745535,SER
168.9272679561554,25.518797342556248,17.33728,SER
149.972989,2.7733608,21.94408,REX
150.1451216,1.675704,23.0477,DEV
172.69224329467048,21.22557032023681,17.12579,SER
143.428339874696,2.419749940907002,16.62591,SER
187.84146157665336,11.669512288862522,16.839258,SER
339.2412536243525,-2.2912302033572747,18.000343,SER
153.09371020845725,8.6089829326294,16.478493,SER
164.1748662721769,18.571162754480333,inf,DUP
170.72022022753055,27.583780877236233,inf,DUP
130.25889166653295,8.862916571525668,17.377228,SER
176.39170837400002,-2.95030331612,inf,DUP
231.11586242593418,29.20967940096705,16.926386,SER
318.28477492226995,6.845591409949116,16.091816,SER
53.07574,-27.764678000000004,24.957838,PSF
216.925170898,4.3890123367300005,16.689014,SER
147.8002650379964,10.622051952869661,16.10669,SER
359.2443717613744,-10.643532590758296,17.604734,REX
225.665466309,28.9940948486,inf,DUP
147.93652634462228,8.332959303325426,16.685377,SER
153.8630652374866,25.047163935489117,16.679327,SER
143.97639860987832,27.14545040623631,inf,DUP
34.222332,-5.2527040000000005,24.3183,REX
164.67571383091277,-0.2612351606875128,16.311678,SER
168.4061278402099,4.370503791510191,17.416805,SER
164.34721345951843,14.427954398625731,17.310282,SER
53.10339200000001,-27.917425,25.523626,REX
170.552668174029,18.906010759166783,17.505848,SER
54.18281088737277,-30.805923639438394,17.583754,SER
256.856231689,21.922246933,inf,DUP
163.43867656153114,26.114751867034407,17.111889,SER
201.122406006,-0.842851698399,15.808321,SER
150.6148761,2.0713114,23.12666,EXP
124.754043579,29.1293392181,15.753891,SER
212.94392212136947,24.393221070077505,15.572683,SER
150.19343999999995,2.3215046000000004,25.421442,PSF
53.041894,-27.9301615,23.923767,REX
212.440124512,6.39019346237,16.32093,SER
132.09567809190003,30.633249402593965,17.130024,SER
224.277175903,-0.997255802155,15.506177,SER
150.102446,1.7744803,23.440731,REX
150.6628451,2.4148104,22.486383,REX
171.060623169,28.2188072205,16.617615,SER
213.43242898060547,29.429040901191524,13.424435,SER
178.5053817286465,14.691267492177133,18.908905,SER
247.9218959175424,22.577729727232953,16.379358,SER
154.45111737645297,5.166252506730961,17.36472,SER
233.323898315,0.7670832872390001,16.442818,SER
175.284744263,49.5181732178,16.85103,SER
53.086432,-27.955919,24.88248,REX
134.29700752826625,1.2110936691975545,17.53733,SER
138.593597412,10.387887001,16.832886,SER
158.80847168,26.0817909241,16.52662,SER
150.2707154,2.2759625,23.401024,DEV
168.437088013,48.2727012634,13.578214,SER
209.444244385,-1.37309503555,16.74581,SER
216.6843088292796,34.50929073351147,16.96692,SER
227.54863853446483,3.9452176744285956,16.26519,SER
211.071906842108,15.385125052879387,17.324076,SER
214.5527277,52.5804483,23.81892,PSF
134.82192185314665,8.72557918875257,16.751064,SER
29.498940503089663,-34.395936661203464,18.774632,SER
329.64516689121314,4.243436235043401,16.922552,SER
162.57916068433252,-0.3549332173875199,17.796932,EXP
149.7468812,2.6901357,23.577026,PSF
149.59612646738051,20.23105879703526,17.299805,SER
149.8305551,2.8410963,22.305895,REX
213.81353947801102,11.312041498485582,17.02475,SER
150.11286,2.4848846,21.702374,SER
6.833370712532304,-1.2594957402081375,17.13121,SER
202.433990479,38.320678710900005,inf,DUP
134.983032227,24.0237197876,16.770672,SER
148.244171143,11.8878087997,15.958867,SER
37.055687071837085,-6.434346258493678,17.436432,SER
231.25448673179778,25.750305987415388,18.721395,SER
142.27004572798768,0.628321401368397,17.46114,SER
265.56463623,55.237071991,inf,DUP
190.87875067382672,2.0309778362424913,17.934896,SER
199.801895142,29.2452983856,16.76764,SER
149.6694705,1.753785,23.698072,REX
52.9095512,-27.7275672,24.104036,REX
238.0375277592407,7.686223592640887,17.427786,SER
163.49858570261833,-7.289759410879561,15.921517,SER
144.770797729,34.8578948975,16.896215,SER
347.0351110032695,15.803789774519426,16.808544,SER
53.10363,-27.680094,24.160448,REX
198.04513077791918,22.42096261288303,inf,DUP
34.402657,-5.1987501,25.95013,PSF
190.840652466,64.7104034424,15.717746,SER
149.8852343,1.8638895,24.32959,REX
160.34221892943344,1.1292266726981786,17.242435,SER
34.325549,-5.1762486,25.382977,PSF
116.527114868,32.4631462097,16.527758,SER
149.7296222,2.2442986,21.879389,EXP
212.1053504642569,0.3514176554571483,17.63244,SER
149.9474411,2.6231837,22.870058,EXP
17.396535394767902,-32.416005302534266,17.806192,SER
49.40497713166977,-0.2669552902711366,17.763414,SER
10.00298561632545,-1.7176059718738335,14.61771,SER
143.94285972446843,8.408316292952295,17.511639,SER
53.1831322,-27.6895593,24.242468,REX
329.41933311166696,-62.48396597365753,17.780535,SER
149.6484462,1.7052405,21.331545,SER
166.19005387852854,13.626248447550962,16.572092,SER
15.599916737320907,31.939131686713214,18.967304,REX
149.9210744,2.6043026,23.291744,EXP
173.85621643099998,15.5908041,16.277367,SER
145.479812622,41.409362793,14.497798,SER
218.85478070063826,22.93505080694758,15.95826,SER
120.392189026,35.7575035095,16.428726,SER
174.90772599449485,16.299046284497365,17.268599,SER
139.15319368142605,8.677881656374618,17.383974,SER
123.07094898284373,10.089541224941666,17.28128,SER
231.2104598654508,15.616500770366976,16.501732,SER
150.6541947,2.2420684,20.435148,SER
120.482513428,55.1267700195,16.520784,SER
177.45508642660778,8.425356473689977,17.231989,SER
131.6481839096696,19.01854917615979,14.543378,SER
150.5377294,2.1092478,23.11008,DEV
129.412628174,37.0994682312,16.616722,SER
236.36152648900003,29.535484314,inf,DUP
161.69924238314204,1.4897711485126095,16.733446,SER
149.9434228,2.0962359,21.634815,EXP
173.521316528,16.915241241500002,15.07015,SER
253.504135132,28.1820316315,17.017677,SER
243.07513892712402,14.850539360180543,17.173227,SER
160.86511186054332,24.770258789290803,18.644272,SER
140.24055481,56.9193305969,15.927945,SER
30.649572001429714,4.151430558564239,14.617362,SER
206.50151693472912,-0.4912329739308408,16.763914,SER
131.7825357289374,14.77631967119943,17.485695,SER
222.91764156257506,16.24580586451021,16.34335,SER
93.58104525882419,-54.88278890135102,18.246487,SER
211.448242188,48.3642730713,16.215672,SER
246.69159870328673,9.588890721504054,17.175968,SER
154.854690552,4.1661148071300005,16.864122,SER
239.47476155593637,25.652678052779876,16.53002,SER
153.70324559948693,4.021223498038201,16.994024,SER
341.7806155132484,-6.813132444643672,17.885025,SER
162.97309742108618,10.763194258248435,17.43908,SER
53.039473,-27.731654,24.479828,REX
231.49836731,1.03428506851,16.692486,SER
220.03068889648654,6.014105074863127,14.86216,SER
11.39128862669488,-1.104620189204825,15.527022,SER
230.721893311,10.5247039795,16.382545,SER
170.81347723913035,14.022672178525173,17.434563,DEV
134.811065674,45.8626937866,16.010809,SER
141.081222534,14.2350692749,inf,DUP
191.23894051760698,0.9370321014697471,16.698997,SER
211.30497917044679,26.191786814735515,17.44431,SER
330.35261105757536,-59.843341417274026,18.856598,SER
193.04424326326156,-2.3893214767659834,18.169634,REX
180.87315010721852,5.0804270908326306,inf,DUP
29.97356346935078,-2.419008048560615,17.865694,SER
238.059951782,26.3116817474,15.65868,SER
40.68234714015161,-0.1398679348956971,17.2972,SER
30.155494227643725,-13.5111435233071,inf,DUP
234.766129826044,-2.2510248721304,16.330822,SER
226.67654783995056,-1.285836545104773,inf,DUP
220.98260681506764,27.234622849146906,inf,DUP
182.850402832,6.23300695419,inf,DUP
139.695144653,20.770357132,15.771808,SER
209.3263417907942,18.389163260778552,17.583931,SER
53.022876,-27.757005,23.932625,DEV
230.35791978506919,4.9621683104418866,14.595826,SER
160.06502705660358,4.314608078918093,16.934437,SER
222.73463717883308,2.8003332187704135,15.90924,SER
203.724700928,27.4050979614,15.597032,EXP
150.3078983,2.2714338,23.501188,EXP
222.2588820068562,16.81192568265471,17.529772,SER
140.132293701,56.747161865200006,16.6674,SER
194.43063354154705,18.798656222936938,17.032099,SER
149.8942897,2.4640818,23.700094,REX
149.53041856486468,0.1864316180447823,17.123936,SER
34.318242,-5.2620487,24.233013,PSF
33.90290263535936,1.3265469874168656,16.514313,SER
327.32052111968324,-0.734892904699713,17.41986,SER
230.364318848,23.7462463379,16.714298,SER
175.36358642599998,54.3057594299,15.703381,SER
149.9126471,2.2822166,22.027655,SER
234.6079710251127,6.888086736824223,17.565405,SER
209.593688965,5.446597576139999,16.311935,SER
187.96668801856828,-2.271854698564627,17.826212,SER
157.729751587,47.8421516418,16.860502,SER
150.6668984,2.6259076,23.704697,REX
253.11141968055162,26.501624050288918,15.673629,SER
64.37170197424308,-56.810859074566864,18.141115,SER
33.6527140304363,-9.99039211290618,17.171856,REX
150.2644815,2.3124432,23.518454,EXP
222.333679199,58.5861778259,16.643478,REX
59.55090581134554,-26.486918650801183,18.761955,SER
193.78662539596274,13.192371875166874,16.15362,SER
159.4843013439749,11.179149223488212,16.099026,SER
34.241679,-5.211835400000001,22.7312,REX
253.489593506,26.326580047600004,16.799288,SER
193.1559208584775,2.7822606681748825,16.529003,SER
222.441390991,1.37286579609,17.042114,SER
170.147567749,23.751329422,16.787493,SER
157.17718933404433,28.286746786414408,17.92287,SER
37.006770805997355,-0.772281138143905,18.788027,SER
142.87261962899998,37.2031326294,16.858065,SER
235.664337158,8.19164466858,inf,DUP
214.2155399,52.4260355,24.035982,PSF
149.6246162,2.5205721,24.106533,PSF
134.436889648,55.0732727051,13.90981,SER
146.51510497511964,7.049612458017797,18.671844,SER
234.7715336517174,14.96708365216715,17.401115,SER
13.856175227815138,-40.88467810344107,18.692432,SER
6.611848374793904,0.5225159413548406,18.639229,SER
147.81315449000581,5.487913781695925,15.059782,SER
224.755340576,24.5497951508,inf,DUP
340.6541152890398,-5.350931674570708,20.416492,REX
149.5189348,1.8323432,21.468872,REX
53.148662,-27.774534000000006,24.021154,DEV
34.308727000000005,-5.2565464,25.509764,REX
53.15564499999999,-27.779276,23.455402,EXP
238.92558330045145,8.924354430654935,16.766043,SER
193.06489563,42.7917823792,16.190968,SER
249.6060903182037,30.181746356812617,17.508831,SER
236.31395470391524,18.150798113500784,16.383844,SER
53.158311,-27.680864,25.025974,REX
312.92162642910563,-37.73244753414356,19.042818,SER
10.762636969097604,-49.320487569970375,17.824472,SER
123.923942566,41.6747741699,17.046982,SER
172.22883606,3.05203390121,15.515037,SER
124.16305542,36.9120292664,16.734692,SER
247.59647554105595,18.117165332528508,17.555359,SER
139.4955370636512,24.84161678397819,17.420063,REX
217.52492114427756,31.190388275542563,16.736824,SER
53.097175,-27.722386,25.57079,REX
149.6639106,2.5721348,22.649572,EXP
146.25013732899998,15.4611225128,16.164509,SER
168.730789185,42.1441040039,15.774486,SER
139.308105469,37.1482849121,16.68144,SER
157.594201520415,4.372950077281571,17.35019,SER
129.63458252,10.9729566574,16.491089,DEV
234.71432267988365,4.927519546067976,16.866144,SER
123.224784851,5.618729591369999,16.517632,DEV
225.65963536430965,10.944413132817601,15.158471,SER
222.573120117,-0.650141179562,15.942194,SER
212.20207214400003,39.1538581848,16.400541,SER
66.77040083360893,-31.875861300308912,17.34357,SER
49.216606845360076,-25.390238709646354,18.007051,SER
339.76564544055725,-1.3620601922171223,15.948906,SER
245.1701036067254,10.853324646034947,17.142273,SER
192.821487427,4.47114753723,16.679096,SER
127.45953557290918,9.869465776541677,17.689062,SER
197.996353149,40.5054588318,16.624882,SER
250.995788574,43.9303627014,16.443577,SER
358.7637942389071,15.95710772073865,17.48401,SER
308.2441822371598,-59.73454894461656,18.11482,SER
185.450088501,53.184169769300006,16.053282,SER
123.468078613,7.161174774169999,16.608448,SER
139.53152956208734,15.909931433822107,15.35972,SER
230.492706299,6.99858665466,16.864992,SER
321.2885881122303,-43.90650507867428,17.798979,SER
117.01055565498744,18.81544092166964,16.88382,REX
149.5548491,2.6377339,23.272018,EXP
177.00175727509753,-1.4854931586238336,17.300943,SER
144.32210856740397,4.831452595639064,15.92166,SER
158.41750356760306,0.199029099884331,17.740911,SER
188.35638973470856,13.233121038968644,inf,DUP
173.8097877226564,21.09504952178348,15.999027,SER
60.02122064846589,-59.20275484562986,17.010994,SER
160.1379765245907,26.300825905363933,17.171833,DEV
203.46881009663662,7.045813993122757,14.980333,SER
214.93876603155368,1.4344327754917072,17.69022,SER
149.5699275,2.0940172,23.405056,EXP
58.290038449730574,-15.660362314129394,18.532246,SER
149.793168,2.526096,14.997486,PSF
216.854644775,23.6018104553,15.833455,SER
164.31321399336957,30.516065336572392,16.358562,SER
7.419970422925986,-3.497205148232847,18.651987,REX
213.6067803996938,10.834935414939807,16.713211,SER
176.208831787,45.3850898743,15.861455,SER
150.15813,2.4739311,25.268959,PSF
186.21754866685643,12.259736689941969,inf,DUP
174.03141536188517,-8.323810727636221,17.62325,SER
228.95392306443196,12.21967010849904,15.293335,SER
234.922119141,26.119550705,15.778243,SER
13.58596972960514,15.941348571882521,17.221188,SER
200.95236894338447,-1.2634983233420403,18.158924,SER
147.1945524867934,4.096680879420777,17.001175,SER
204.22004493141065,2.15735411636527,17.299269,DEV
220.31018066400003,9.47097969055,15.685751,SER
215.15769694635992,18.204797818252445,18.546515,SER
217.659295683102,3.199252550943628,17.389217,SER
149.4653998,2.0118528,23.499355,REX
184.21856306588435,14.514567102610986,14.289265,SER
224.04473877,32.172588348400005,16.385994,SER
149.373596191,52.240032196,inf,DUP
214.2929482,52.4630872,20.053356,DEV
34.502342,-5.1667713,23.059393,EXP
226.8535861286928,26.144397126414702,17.386374,SER
150.3588049,1.8692635,23.157856,EXP
202.436630249,10.0178022385,15.091891,SER
352.53211303476513,-9.791214853445837,18.831991,REX
124.766731262,22.7512168884,16.640892,REX
146.16044777797543,11.901701775138223,16.69938,DEV
68.26308263115753,-3.4872829575100974,17.285206,SER
150.3863243,1.9611458,20.183607,REX
201.588424683,21.1148471832,inf,DUP
129.09620531152436,24.27959440399176,16.72067,EXP
215.243362427,48.3224830627,inf,DUP
176.90506952636818,-1.8519589900237532,17.4336,SER
136.61423859600686,16.645129702795533,17.035326,SER
168.39235784222393,22.35903803542636,16.362684,SER
211.29586792,16.4696578979,15.287498,SER
150.23147583,19.0727519989,14.753508,SER
233.729187012,1.99574327469,16.545279,SER
236.68946924168776,16.413462027667826,16.269707,REX
150.4564416,2.0605575,22.76485,DEV
46.15205073505063,-32.99461372426819,18.849827,SER
187.084014893,4.3586721420300005,16.826567,SER
204.179351807,-3.34115672112,16.938807,EXP
131.74170582934417,6.852519635645393,17.646072,REX
125.05163455900144,7.97414857166272,16.996176,SER
175.058746338,7.420765876769999,15.306104,SER
319.0032118458586,4.193885548336247,16.587282,SER
140.61285400399998,8.323490142819999,16.633444,SER
238.203445435,10.1866025925,15.734259,SER
193.997772217,54.617107391400005,15.242585,SER
34.381882,-5.269839,22.538004,DEV
191.020111084,56.9116783142,16.418245,SER
176.47565377960197,2.1481821400620116,17.495586,SER
155.561157227,19.3198623657,15.86002,SER
323.934880484511,-42.672457717099874,19.333164,SER
149.7158676,2.4225333,22.66575,EXP
41.487269904140774,-8.290568412702152,17.335863,SER
33.61669376360176,-8.963392445629838,17.380383,SER
199.7530309194611,-3.90562957280519,18.963282,SER
142.71704494919456,23.135648720258768,16.470383,SER
168.34614563,54.7329444885,16.361643,SER
202.474487305,17.6829433441,16.296867,SER
181.848190308,38.4424324036,16.836323,SER
196.45185541068585,3.988290380507167,17.546923,SER
150.6924768,2.7486304,23.406002,REX
13.564709558130863,-3.3207033493367137,inf,DUP
231.949386597,3.86100697517,16.262373,SER
192.988189697,13.7699871063,16.515522,DEV
150.07506999999995,2.3626491,24.624502,EXP
233.2756660500939,1.7167979845172745,16.675734,SER
159.55092960680417,24.66798316327577,16.835701,SER
327.89692757707115,13.292614422754479,18.626926,REX
207.50032320620915,29.97333973588152,17.654785,SER
196.36045508656554,12.165846649621097,16.620838,SER
150.08007,2.2274861,23.305658,PSF
49.53652232023791,-0.364170198670214,18.059828,SER
165.18998056694377,22.50595844515694,17.514418,SER
144.43616373452903,4.081953898738757,17.424461,SER
186.93456579524144,11.214585643655026,16.442495,EXP
18.324905710722923,-37.60387707676338,18.611383,REX
153.11464386390085,-1.8164316498033244,inf,DUP
34.337749,-5.1995228,25.502857,REX
150.6651339,1.9847624,22.06007,SER
148.75068965847098,16.861631022823396,17.464634,SER
175.54498199196198,10.178499298297806,17.224249,SER
154.4080963388463,6.971135360141912,14.317656,SER
201.34719153097132,-3.1134288450405494,18.817259,SER
170.60491404176165,-8.14592476434409,inf,DUP
148.77185899345614,21.345131552280694,16.97514,SER
34.230267,-5.217722599999999,21.94946,DEV
127.75490477959443,3.698811602697508,16.34657,SER
159.9363524574837,25.716481820912787,16.5186,SER
156.08746337899998,15.7539482117,inf,DUP
149.7552684,2.1913241,24.259398,REX
150.186089,2.0441154,23.757269,EXP
220.3315686168398,3.398633248845096,17.258095,REX
214.7534065,52.8941945,22.853056,REX
22.42977346515687,-30.11466025730683,18.645372,SER
150.5862556,1.9325125,22.1602,REX
150.06396,2.1904884,24.82818,REX
250.44599978388788,27.96380895017831,16.609688,SER
359.0111556774204,-1.4847097297398384,inf,DUP
184.8517800324216,14.470824237229778,15.444655,SER
352.1141431885205,-0.8893192440228901,17.569685,REX
322.48761776600264,-0.3459801417008109,18.85994,SER
150.6662359,2.0408012,23.120525,REX
316.40541616965817,-7.516184050292596,17.107431,SER
185.79335022,14.3464269638,inf,DUP
81.32942309336907,-41.675840039023115,18.995584,SER
53.057338,-27.753759,24.137508,DEV
166.94878966406938,-2.5250119609249366,18.573772,SER
227.79434461064028,5.832479780160705,17.213772,SER
38.93228414425824,-0.3143954440292513,17.211594,SER
151.80014315821523,8.314708551993444,16.357065,SER
223.168136597,17.0328712463,inf,DUP
166.976608276,44.1172599792,16.266586,SER
242.002868652,8.09358215332,16.837345,SER
245.57040297730305,0.6428948974529795,16.38972,SER
133.1430641501582,-3.5014259224095956,17.138515,SER
256.2146277599169,20.245494220866323,17.743883,SER
220.964508057,3.71458983421,15.836615,SER
185.04076070548982,17.324451000166736,17.681017,REX
194.20903525085942,24.229475196592396,16.974613,SER
4.154428940986586,-33.52555594550234,18.613266,SER
159.89324479973033,3.8102340878423546,17.029118,SER
154.293579102,33.6480789185,16.011091,SER
183.55629162796194,16.393039938360555,16.76291,SER
246.084823608,46.110649108900006,15.268533,SER
129.861618042,23.9533634186,15.462143,SER
172.98728050062124,-5.079118276872188,17.503565,PSF
194.476516724,27.4906349182,14.885843,DEV
154.16246032700002,37.9481468201,16.741976,SER
179.39449544337342,-2.509702982937189,18.434265,SER
148.421081543,35.7018890381,16.555887,SER
165.032669067,10.2562294006,inf,DUP
205.632797241,26.4872303009,inf,DUP
202.25321822534806,9.859145161119992,inf,DUP
150.1505316,2.3076469,23.28283,REX
229.91356831957788,18.40531101543394,17.390825,SER
261.3230516144079,30.35650309440339,17.715944,SER
175.5198545571857,10.363785130082197,16.23764,SER
204.712265015,17.3237800598,16.12129,DEV
217.83923472361332,25.946748475054985,16.593124,SER
149.9248825,2.2490093,24.20801,REX
183.243331909,55.6837272644,16.383514,SER
166.83573679962143,18.410403828095625,17.009485,SER
229.574508667,8.17707252502,inf,DUP
191.385360718,32.2609291077,inf,DUP
212.727340698,32.215713501,16.23471,SER
234.56830493523273,7.027144971636204,17.245888,EXP
205.243743896,30.8962116241,16.131124,SER
160.311859131,23.7969551086,inf,DUP
53.178351,-27.848395,25.85594,REX
140.73437811164143,22.686329545211596,14.799014,SER
353.83278185361775,-1.0478045555013522,17.578283,SER
154.3494510038686,6.578193240101286,15.672635,REX
250.3740852671191,15.188692235651622,16.258705,DEV
189.60332675621328,1.4518536426728366,16.925081,SER
212.21338369153776,7.830069988928276,18.03894,PSF
177.09395540626386,1.9180340246911374,17.062637,SER
39.28799672635002,-37.964727526348604,18.413742,SER
340.57862274819723,-0.5349629326337416,16.191,SER
241.8561565454308,25.44362930789447,inf,DUP
150.19075,2.3313791,25.040075,REX
166.35251124975062,26.364831812544576,inf,DUP
228.08391855245776,-1.26562512243262,17.04504,SER
150.4848023,1.7886405,23.64891,REX
155.842086792,7.74962711334,inf,DUP
245.31177841124799,12.064600760537715,16.344503,SER
334.20940278530065,-13.390638811572789,17.906435,SER
22.09575386052321,-9.814418161414215,17.470833,SER
162.15396119276127,19.024387386256233,15.705628,SER
135.65769875367965,8.315155907774681,17.250307,SER
208.372802734,32.8154716492,16.759483,SER
214.847559,52.9587994,23.429594,PSF
28.905684380905623,-7.975554461106325,17.687885,SER
201.06572019023506,1.9626809784027721,17.61752,SER
191.96055174155626,24.993176511042172,15.992172,SER
246.915939331,14.199014663699998,inf,DUP
186.9781003784861,11.989093553130598,16.502035,SER
16.668869390396104,-0.0431734906887293,16.307465,SER
124.37662960390833,12.134498551637666,17.607925,SER
231.51212842044112,19.636809633724386,17.501255,SER
149.686645,2.4556277,21.982973,REX
168.15632534609395,-3.227484742518685,18.307882,SER
53.0314235,-27.6378926,20.157042,SER
147.042358398,14.5166912079,15.714581,SER
221.752838135,50.1205177307,15.674109,SER
244.42504615086685,15.450565416937438,inf,DUP
227.61846557980624,3.289063437009725,17.410242,SER
216.45098877,3.90102624893,15.924943,SER
221.28156956682042,6.896214353816638,17.550001,SER
168.054214478,43.8235740662,15.871797,SER
227.671890259,0.4441950917239999,15.065939,SER
136.13761026571765,31.741177839365573,inf,DUP
150.169952393,4.338971138,inf,DUP
232.20197602884105,18.045825185441497,16.667059,SER
150.09021,2.5242717,25.283691,PSF
53.112731,-27.726335,26.76654,PSF
137.367828369,18.7731170654,16.358923,SER
179.057856199323,-3.67153247277133,14.970696,SER
14.31167030765359,-3.4077797620034125,16.257963,SER
204.38037109400005,7.50698709488,16.0955,SER
174.07043978386355,17.32678023977792,16.763535,SER
172.870910645,14.5766124725,15.661737,SER
123.01615335799175,0.2845712187278294,16.476793,SER
326.34198871626955,-8.109851099640426,19.02203,SER
149.8829014,2.5306269,21.349092,REX
149.8156437,1.7580787,23.121937,REX
84.0477522488455,-60.50602920443426,18.73408,SER
53.070409,-27.880426,26.007465,REX
124.26042657712722,11.58676951273175,15.092222,SER
38.006607615257,-26.132204014123392,17.877005,REX
17.503686561782562,-24.87685002467222,18.582304,SER
333.04142350149436,0.7192806447787323,18.869549,SER
166.314529419,29.8663330078,14.60177,SER
150.847290039,36.7472839355,16.271599,SER
338.5963686239889,-39.637864168844935,18.336166,SER
171.141067505,25.3100585938,16.555351,SER
346.4654700212103,-45.20101894055312,15.344447,SER
165.0312018078093,10.71777531701552,16.399921,SER
175.9340337689323,-1.4959160982094968,17.624216,SER
193.653411865,26.9348697662,14.144441,SER
200.374603271,30.9176101685,16.662992,SER
176.52981551457205,4.33176829456347,16.585024,SER
128.0233878357392,9.707350631185745,17.050657,SER
351.7902231313831,-0.0651604396656771,17.918581,SER
227.48827168565214,7.2146435853343505,15.690251,SER
134.14920668153047,12.543267467238005,17.480875,SER
